GPS_TimeUS	GPS_Lng	GPS_Lat	GPS_Spd	BARO_Alt	AHR2_Roll	AHR2_Pitch	AHR2_Yaw	MSG_Message
113652848<class 'int'>	53.157611499999994<class 'float'>	56.4707523<class 'float'>	2.7210001945495605<class 'float'>	14.925450325012207<class 'float'>	-1.48<class 'str'>	-7.4<class 'str'>	279.6<class 'float'>	b'Mission: 2 WP\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'<class 'str'>
114234412<class 'int'>	53.1575839<class 'float'>	56.470748699999994<class 'float'>	3.0530002117156982<class 'float'>	16.10660171508789<class 'float'>	1.2<class 'float'>	-4.68<class 'str'>	256.87<class 'float'>	b'Mission: 2 WP\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'<class 'str'>
114838599<class 'int'>	53.1575548<class 'float'>	56.4707437<class 'float'>	3.1780002117156982<class 'float'>	17.307531356811523<class 'float'>	2.0100000000000002<class 'float'>	-5.09<class 'str'>	256.83<class 'float'>	b'Mission: 2 WP\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'<class 'str'>
115446213<class 'int'>	53.1575251<class 'float'>	56.4707387<class 'float'>	3.1030001640319824<class 'float'>	18.214588165283203<class 'float'>	1.99<class 'float'>	-4.79<class 'str'>	256.81<class 'float'>	b'Mission: 2 WP\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'<class 'str'>
115842602<class 'int'>	53.1575054<class 'float'>	56.4707358<class 'float'>	2.9850001335144043<class 'float'>	19.3985652923584<class 'float'>	0.9500000000000001<class 'float'>	-4.65<class 'str'>	256.51<class 'float'>	b'Mission: 2 WP\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'<class 'str'>
116451970<class 'int'>	53.1574768<class 'float'>	56.470731799999996<class 'float'>	3.011000156402588<class 'float'>	20.93292999267578<class 'float'>	0.89<class 'float'>	-5.41<class 'str'>	256.15<class 'float'>	b'Mission: 2 WP\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'<class 'str'>
117058083<class 'int'>	53.1574483<class 'float'>	56.470727499999995<class 'float'>	3.0480000972747803<class 'float'>	21.947362899780273<class 'float'>	0.52<class 'float'>	-4.9<class 'str'>	255.71<class 'float'>	b'Mission: 2 WP\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'<class 'str'>
117663861<class 'int'>	53.1574199<class 'float'>	56.470723199999995<class 'float'>	3.0860002040863037<class 'float'>	23.18220329284668<class 'float'>	0.63<class 'float'>	-4.26<class 'str'>	255.45000000000002<class 'float'>	b'Mission: 2 WP\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'<class 'str'>
118044373<class 'int'>	53.1574013<class 'float'>	56.470720699999994<class 'float'>	2.88700008392334<class 'float'>	24.595062255859375<class 'float'>	1.2<class 'float'>	-4.38<class 'str'>	255.35<class 'float'>	b'Mission: 2 WP\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'<class 'str'>
118646917<class 'int'>	53.157372599999995<class 'float'>	56.4707168<class 'float'>	3.064000129699707<class 'float'>	25.31562042236328<class 'float'>	0.64<class 'float'>	-4.36<class 'str'>	254.95000000000002<class 'float'>	b'Mission: 2 WP\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'<class 'str'>
119251431<class 'int'>	53.157344099999996<class 'float'>	56.4707125<class 'float'>	3.075000047683716<class 'float'>	26.527854919433594<class 'float'>	0.55<class 'float'>	-3.49<class 'str'>	254.65<class 'float'>	b'Mission: 2 WP\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'<class 'str'>
